placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
90487,2622703,5,gertlohse,24/03/2023,Perfect for campers up to a maximum of 5.50 metres. Right by the Cathedral and other attractions. We didn't stay here. But it would also work. But it is just a simple parking lot that is free.
90487,2436158,4,SosoAch,10/10/2022,"Ideal for visiting the city, just down from the cathedral, seems safe and quite a bit of traffic. On the other hand precisely a lot of passage I will not sleep here."
90487,2234652,3,villalola,14/08/2022,"Normal parking, 2 minutes from the center, just to park and sleep. Cars pass by but they haven't bothered us."
90487,1971406,3,cecea,12/06/2022,"It is just a street parking, like many others, the last photo does not belong to this parking lot."
90487,1862518,4,vito63,30/04/2022,"we spent the day there, free and very close to the center on foot. It must be very noisy at night though."
90487,1502364,3,LidiaMorato,23/08/2021,It's fine for a while. Parking is free and there are places in the shade (normally they are all occupied. It does not have water loading and unloading services. But it is affordable to go to hang out in the historic center
90487,966255,3,luzmoniz,15/08/2020,"Close to the highway, yet very quiet and peaceful. About 5-10min walk to the center. 2min away there is a children's park, water fountains and a bar with a terrace. Parking is free and there are 20-30 spaces. It does not have services."
90487,734501,1,Fockowoko,31/10/2019,"Too much noise. Had to change place in te night because it was impossible to sleep. People screaming, bikes passing etc. good only if you go to bed really late and wake up really early"
90489,364237,1,pacome31,04/09/2018,"In fact, we did not stay there, it's a kind of city, there are groups of young people everywhere, we did not want to flip all night to know if they were wise or if we were going to get bored while we slept"
90519,2412673,4,JoseArmas,29/09/2022,"Quiet place surrounded by nature, the only bad thing is that almost all parking spaces are on a slope"
90519,2388448,1,alexandrrrah,20/09/2022,"we parked at first here around 8:30 pm, there were no cars around. we didn't feel safe, although it's a village and supposed to be a quiet area. then we reparked the van to the P2/P3 which is in front (up on the map) and pretty dark at night, but with some cars around, not campers. around 11 pm we saw a guy just next to our van, who was apparently checking the bikes, called the police and left."
90519,2312376,5,AlssndrG,28/08/2022,"Large, flat and quiet parking where you can spend the night or eat / rest. Many seats available with easy access. We recommend walking up to the ""natural sanctuary"", there is also a small restaurant hidden in the rocks with local food at great prices. Incredible atmosphere. We suggest"
90519,2307840,5,solinuvol,27/08/2022,"Parking very quiet, we have slept here two nights. Surrounded by nature and very close to the Penha monastery. It has stone picnic tables and garbage cans. There is movement during the afternoon but the cars and groups leave at nightfall. We recommend spending the night here to visit Braga and Guimaraes."
90519,2155840,4,antot,01/08/2022,"Quiet and clean place, well shaded. There were only vans and CCs in the large parking lot for the night. Pay attention to the path you take to climb the hill which can be (very) steep and winding"
90519,1918829,5,lou0ntour,26/05/2022,"I stayed here for two nights and thought it was great. The view from the church is amazing and there are three toilets in the area. You can take the cable car down to town from there, I paid €7.50 for a return trip. A dog barked at night, but that didn't bother me."
90519,1827435,5,karakolabidean,16/04/2022,"Very nice and quiet place. Also ideal for sleeping: flat and discreet. We slept with two other vehicles (Easter). Picnic tables. Close to fountain, toilets and restaurants."
90519,1826388,5,jose451,16/04/2022,"Parking in the middle of nature and very close to guimaraes. It has no services but it is free and at night hardly anyone passes by, tranquility and total peace."
90519,1513444,5,taurus1993,26/08/2021,"Unforgettable night in this quiet place, surrounded by nature. Complete privacy and absolute silence. In the morning you can take a shower by catching the shower tray in the trees and turning the van horizontally. View of the beautiful landscape and town."
90519,1133849,4,Spenox,30/01/2021,"Quiet parking to spend the night, we were alone. The cable car is 500m away and can be convenient for visiting Guimaraes. Take a good look at the timetables because with the Covid there were a lot less."
90519,1042861,5,olivialicia,12/09/2020,"Nice place well worth a trip. We met a very trusting and loving street dog there (see last photo), who would certainly be happy to receive some food support. We would be happy if there were other campers who could help the little guy"
90519,948707,3,Titopomi,10/08/2020,A lot of traffic on the weekend. There is a lot of shade
90519,835109,5,JLYR,24/06/2020,Very winding road ... but no worries for our 7.50m ... We chose the dirt car park opposite. Clean and quiet.
90519,790038,4,JLBR1995,02/03/2020,"Very beautiful place to stay overnight. It has nature around, toilets, cafes and restaurant. There is also the Sanctuary of Penha. And other cultural attractions like a castle and a chapel. I recommend! For motorhomes there is no electricity or water."
90519,748478,4,Flostravels,30/11/2019,Nice quiet night after escaping from the drumming in Guimaraes
90519,455676,3,pticlod,15/04/2019,Super quiet in this season. We are alone. Slightly sloping.
90519,438903,4,tamanddave,11/03/2019,Nice spot for night. Quietens down in the evening. There is a toilet by the restaurants in the main car park. Rubbish bins in this carpark. Not flat be not too bad.
90519,358220,3,cynrob,29/08/2018,"Parking very large, near picnic tables and centenaire trash. Quiet and flat in the background of the parking"
90519,320366,4,olimago,07/08/2018,Nice shady campsite the restaurant is very good and homemade fries! Very good value for money
90519,319064,5,fisax,07/08/2018,"Quiet parking at night, a few cars until midnight, and the little Portuguese restaurant hidden in the rocks, what a mood. . ."
90519,313598,5,helicolas,03/08/2018,Very nice location in the shade under the trees a little above a small Portuguese restaurant very friendly called adega do ermitao not to be missed!
90542,1751956,4,esther17,10/02/2022,"Good for one night but noisy in the morning, building under construction next door. Possibility of finding a quieter place in the parallel streets"
90542,1180886,4,lucasurf33,27/04/2021,"Quiet and enough space 

20min by walk to the center 

Lidl at 200 meters"
90542,1122592,1,mikep8757,20/12/2020,"Small car park, main one is now a construction site, we didn't stay"
90542,708801,3,northernraider,30/09/2019,"Just a carpark but quiet location. I stayed Saturday and Sunday night's both very quiet,  park nearby for dog walking,  supermarket nearby and not far from town centre"
90542,493455,4,LaLolaMorenita,26/05/2019,"Very quiet residential area. The only ""but"" on Saturday night, strange movements of cars, entering and leaving the parking lot late at night."
90542,415602,5,Philzer,23/12/2018,Empty car park most of the time.. No restri tions... 20 mins walking to the centre... Very quiet
90542,312127,5,julien788,03/08/2018,We stayed here the night. Very quiet place and well located.
90557,1868947,4,Nadine112,04/05/2022,We drove back here because it was too windy for us on the coast. A few cars came by here every now and then. Otherwise it was very quiet and we had a comfortable night.
90557,1784909,4,elgriegonet,16/03/2022,Spectacular and wonderful place. The only drawback is that there is almost nothing on the internet (with Orange)
90557,1552430,3,mendiwoman,06/09/2021,"Very quiet and peaceful, level grass area with picnic area and containers. There are no services. Close to the road but there is hardly any traffic, in fact we only heard other ACs and vans looking for a place to sleep. We have slept next to another camper and AC. There is a path to the Laxe lighthouse."
90557,1522047,1,karl-free,28/08/2021,"It is a quiet place but at night several cars of local people arrived, beeping and pounding the vans. we had to leave in the middle of the night"
90557,1237381,5,juant4dh,05/06/2021,"Very quiet place and a play area for children. We have a luxurious overnight stay without any problem. Access for a motorhome is a bit complicated, we take a camper and no problem."
90557,1161941,5,lesocha,31/03/2021,"Quiet place, with path, playground, tables and bins. Access through the village, complicated, narrow"
90557,906024,4,amoedo89,28/07/2020,"Picnic area with tables, park and plenty of shade during the day. Calm and quiet area to spend the night. there is a track for those who like hiking that reaches the laxe lighthouse"
90557,602541,5,3DU,06/08/2019,We spent a very quiet night 2 campers. Place with a playground and picnic area.
90557,572581,4,leynaud.ludovic,24/07/2019,"Corner very quiet and well located, the playground was a little maintenance but it did not stop the children from playing there."
90557,478544,3,f-o-r-t-u-n-e,07/05/2019,"Very useful place when the wind blows very strong like today because perfectly sheltered among the pines. As mentioned in the previous comment in German, this is not the best place to leave your vehicle alone. ."
