placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
103424,2488403,5,cb0210,09/11/2022,"Small spot perfect for a night, very quiet, flat land and a nice view when you wake up! We did not stay long but there are certainly beautiful walks to do!"
103424,1776016,5,Luna45,06/03/2022,"A very quiet place. Despite the animals nearby, they were not heard all night. The views from the car park may not be as impressive as other places, but I would definitely spend the night here again. If you go on a route, there are trails a few minutes away by car with very nice views. We did several from the Fuente de los 100 Caños."
103424,1709082,5,emilysummers,12/12/2021,"There is parking in front of the chapel, or drive just past it to the back and theres a large flat area as well. I swear I had the best sleep Ive had on my whole trip, super quiet and peaceful"
103424,1708216,4,BGdu86,11/12/2021,"Quiet corner, a few passages in the evening but quiet night"
103424,1667275,4,CapybaraBoomBoom,29/10/2021,"Surrounded by houses, and road / farming activity, but very calm at night. The place does feel safe, the chapel brings it a good aura, and I was not disturbed by anyone although quite a few locals passed by (in cars). It's actually quite nice. Everyone don't leave any slightest bit of your trash anywhere please come on let's be responsible !"
103424,1634237,5,MonicaTirado,09/10/2021,"Shaded level esplanade, next to a hermitage. He sleeps peacefully, no noise, nearby dogs do not bark at night. No service."
103424,1510908,5,Josesantiago,25/08/2021,"Level, quiet and safe."
103424,1117358,4,drlbradley,24/11/2020,A good sized level place to park. We did speak to the home owner opposite when we arrived and he said ok to sleep there. Loads of dogs barking when we got here but surprisingly they didn’t bark all night. A good spot if you’re in need of a safe sleeping place
103424,993115,2,EddyEddy,22/08/2020,"Postive points: Feels safe, there is morning shade and there are great cycling roads nearby. Negative points: Houses close by, barking dogs and loud party music. But maybe I was unlucky (Saturday night)."
103424,615692,5,isabel_juan,10/08/2019,"Quiet, between the chapel and the brotherhood house. Even a man came to take something from the brotherhood and said nothing to us. While there with the table and chairs watching a series outside the van having dinner, another camper arrived to pecnoct without problems. Perfect to spend the night before arriving in Granada. There are no faucets / water or bathrooms."
103424,395481,4,zdouli,18/10/2018,"Exact location, Hermitage San Isidro, on the parking lot. quiet and welcoming neighborhood."
103428,2621672,4,parkhymervan,24/03/2023,"It's a disposal station, nothing more. Water can be refilled."
103428,2605023,1,Trotamundos1,10/03/2023,Eye!! Three teenagers tried to spray paint the AC.
103428,2573940,3,egoman,10/02/2023,"To me it looks like a supply/disposal with no parking facilities. In any case, no parking spaces are designated. No other Womo there, then I drove on."
103428,1866527,4,JuanPedroMunozAntolinos,02/05/2022,Good initiative. the only bad thing is having to spend the night in the normal street and with some inclination. Better to stay in the parking museum and Cultural Center.
103428,1718982,4,Orca_ma,29/12/2021,Two places for emptying and filling. Overnight along the street in front of the houses. A little busy in the mornings but we have spent the night without problems. Very pretty town. Thanks to the city council for thinking of us
103428,1716014,4,Robuga,26/12/2021,"It is not a motorhome area as such, there are two spaces enabled for filling and emptying. You have space on the same street to park and spend the night, but it is a street. and cars pass. There is also the option of spending the night in the parking lot of the Museum of the First Settlers. It is flat, well located in front of the museum and next to the center and it is where the coaches park."
103428,1704748,4,jcsgalvez,06/12/2021,"Emptying and filling services. You have to park along the street, which is very quiet at this time. Ideal for strolling through the town and visiting the Alcazaba and the Museum of First Settlers. Grateful to the Orce City Council."
103428,1160191,4,jfescoriza,29/03/2021,"You can spend the night perfectly. Quiet place. The only thing is a street and cars pass, but it is very good"
103428,1121703,5,anibal1977,17/12/2020,"Quiet area to sleep, to fill and throw gray and black, free, space for two motorhomes, congratulations for thinking of us for the City Hall, on Mondays everything is closed to visit, so we recommend going another day of the week"
103428,1116231,4,happy2dream,19/11/2020,Excellent places to empty load
103428,1096817,5,Nomada54,17/10/2020,"A visit to this beautiful town is highly recommended, both to its museums, as well as the one that can be done guided to the Alcazaba of the 7 towers, Casa de los Segura and Church. Good Segureño lamb to taste. Thank you Orce because with your area you facilitate this visit to motorhomes"
103428,968373,4,cortinass,16/08/2020,The area is for filling and emptying. To sleep there is nothing marked and you do it at the sunset of several houses without knowing if the owners feel good or not. Anyway thanks to the town hall for the service
103428,836975,4,Beasty442,26/06/2020,We visited this site on 06/24/2020. The service point was clean and working.
103428,821430,4,dzone,11/06/2020,"Only 2 places to empty and fill. Insufficient signage, even so, thanks to the City Council. Many are needed how is it in the area."
103428,781561,5,alozaina,16/02/2020,Small beautiful town we have only been in perfect passage area to fill and empty has no places to spend the night but the locals tell us that you can spend the night in the whole street
103428,778383,5,agulinaress,09/02/2020,"We have slept a night without problems, the museum guide has told us that you can sleep in the whole street, which is thought so. The town is beautiful, and it is worth the guided tour of the Alcazaba. Fully recommended"
103428,744396,5,pilbalmag,17/11/2019,"Perfect place to fill and empty, quiet to spend the night. We recommend the pizzas of the restaurant La wicker that also put them to take away."
103428,698930,5,Mercadergr,21/09/2019,"Magnify It is an area of Services for Motorhomes (download of Grays, zone for blacks and water intake to fill). There are two motorhomes and the truth is that on dates like now we have stayed tonight in the same service area. In the morning we parked right next to it (in the street) under some trees and a park and from there we moved walking to see the town."
103428,661845,5,miguelmlajara,27/08/2019,"Excellent service area. It is not an area but in the tourist office they told us that we could park in the whole street where it is located that is quite long, wide and quiet."
103428,562372,5,laprivi,19/07/2019,Perfect facilities Comfortable and clean. Thanks to the city of Orce for this area!
103428,493355,5,pazpipi,26/05/2019,"I do not know why people who have been in this area say it is not for sleeping. We have been this weekend and although there are only 2 places you can sleep, for the day we have moved x if someone needs to change water we have spoken with the staff of the city council that devised it and have missed that comment. They thought about it for that. yes there are only 2 places"
103428,491081,4,Vaja,23/05/2019,It is only for water change and filling. To park you have to do it on the street
103428,443651,5,dvznh,23/03/2019,Perfect site for loading and unloading. 2 positions to be able to do it simultaneously. We spend the night in the same street in a flat area without problem.
103428,430781,5,Anus,18/02/2019,"It is not a parking area, but a place to change water, gray and black, and fill the drinking water tank, all for free, it is perfectly clean and accessible, a 10 for the town hall"
103432,2210204,1,Nippers,10/08/2022,"Very cool area, but you have to park on the side of the road."
103432,1955293,1,pit,07/06/2022,Flat to park but it is at the edge of the main road!
103432,1740790,3,camper010010,24/01/2022,We have spent one night there. We were quiet to sleep. The bad thing is that the road is next to it and cars pass by. There is a recreational area right next door.
103440,3142704,5,JoPel,14/08/2023,"Excellent views. Very quiet. A bit windy and a good 4G connection for digital nomads.
Good spot for birdwatching. Lammergeiers, vultures, eagles falcons and more."
103440,2447175,4,freesoulvan,16/10/2022,"Spectacular views, a place to have a kit kat since on weekends there is a lot of movement of people who go to Balandrau. Be careful with the road that for vans and tourism you have to be careful with how stony it is."
103440,1232431,5,Madmartigan,02/06/2021,"Good views, little parking space, with tables and chairs."
103440,532720,5,Jacques1604,29/06/2019,Very nice place with great views. Some ground clearance is an advantage. In the morning it can happen that cows come to visit :)
103440,412347,1,CapuchaVerde,06/12/2018,There is parking for motorhomes and access is horrible.
103440,380643,4,Llopis,23/09/2018,"Beautiful views, but with little open ground and little shade"
103464,2151250,5,Baskitos,31/07/2022,Beautiful enclave if you want to visit the area. Quiet place to spend the night. Garbage container and water point.
103464,2030073,5,appellover,02/07/2022,"Great spot, quiet with very little traffic, only noise are the cow bells. There is a tap and shade."
103464,1952078,5,Begira,06/06/2022,Quiet area with spectacular views. Water source.
103464,1877596,5,unaimendoza,08/05/2022,calm and peaceful place
103464,1803900,5,Asiermartin,02/04/2022,"quiet area with water fountain, some tables and barbecue, in the middle of nature"
103464,1695365,5,txampe,22/11/2021,"Spectacular site without any type of service enabled for motorhomes (saved by a fountain), it is only a natural space that those of us who like the mountains and tranquility value very much. Let's take care of these sites"
