placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
94117,1511271,1,carbajal,25/08/2021,08/25/2021.Battery parking spaces are spaces for cars.Our 6-meter Van had the nose out
94209,2564363,1,Kutter2,30/01/2023,"The way there is completely impassable, only accessible on foot."
94209,424567,1,indalitos,25/01/2019,"Beware, in that area the guards usually pass and sanction."
94209,403180,5,minivantravel,02/11/2018,We recommend visiting the volcanic Domes. A beach pass
94213,1314677,3,monilion,11/07/2021,"Height 2m50, small parking, found in the street."
94213,561308,5,labitxa,18/07/2019,Free area near the center
94226,3015882,5,tfjespinosa,24/07/2023,"Comfortable place with a bar right next door, Bar Las Marinicas. Close to the port and the center. It looks quite quiet although it only fits about 5 or 6 motorhomes."
94226,886519,3,AutoKakun,21/07/2020,Small landing of land in front of the port and beach of Las Martinicas. Very close to where the boardwalk begins. To sleep if you are passing through is fine.
94226,732638,4,alexgs76,28/10/2019,"Near the port, shops for shopping, the beach and a small skatepark in case you go with kids. No noise to sleep at this time of year (it is a passing place, it is not for planting)"
94227,2372537,3,Deltoya79,15/09/2022,"Without services, the photos should be updated. To spend a night it is fine, next to the station and the road from 6 a.m. you start to hear noise."
94227,2118223,2,zucche,24/07/2022,You can park on the left side opposite the train tracks. Possible big AC. Free.
94227,1906865,2,zofe,22/05/2022,"Unfortunately, the waste disposal station shown in the picture does not exist (any more). I have therefore changed the description of the site.
But yes, there's free parking at the train station."
94227,1847441,3,sesan,23/04/2022,"Perfect place for parking and overnight, without services. Perfect to see the town. The only drawback is the noise from the train."
94227,1702143,3,Dimaz,03/12/2021,Public fountain only.  There is no way to get water through a hose. But pretty good to spend a night here.
94227,1607827,1,paolaboscolo1,25/09/2021,"There is no drain that you see in the picture, there is only a water fountain"
94227,1409220,3,FAMILLEALLAIN53,05/08/2021,"Good for parking. On the other hand we did not find the water point. NB: access was initially forbidden to us, and we were sent to park in the industrial zone."
94227,1345789,1,Nestor.ninja,20/07/2021,To recharge water and nothing else. Threadless public fountain. We did not get a lot of noise from the train and buses.
94227,1269681,1,DianaLara,22/06/2021,"Area without services, only a fountain at the entrance. It is fine for a short stop but for an overnight stay it is very noisy."
