placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
88388,2661701,4,javiabebu,11/04/2023,"Very nice and quiet place, especially out of summer season (June, July, August, September) recommended"
88388,2658641,5,imagala,10/04/2023,Very good place to spend the night and beautiful. You can stay overnight less the months of June - July - August - September. Out of season there are no toilets or potable drinking water.
88388,1330794,4,aplikacion,16/07/2021,"Nothing new to say except to remember that MOTOR VEHICLES ARE FORBIDDEN FROM 1 TO 8 AM ON THE MONTHS OF JULII, AUGUST AND SEPTEMBER."
88388,928522,4,Javicamo,04/08/2020,"Beautiful enclave and highly recommended beach. Not being able to spend the night seems reportable to me. If the rules are respected, I do not see the impediment and more when they leave at other times of the year."
88388,848717,4,mcervan,04/07/2020,"Well, I have to announce that as of today, overnight stays in the whole area of Pita beach are prohibited. With a sign that prohibits any motor vehicle from 1 a.m. to 8 a.m."
88388,567565,5,Tiamat,21/07/2019,Just perfect :)
88388,500613,5,elgeorge,01/06/2019,Good site. Important to be respectful and pick up well before leaving.
88392,2113112,1,gulan,23/07/2022,"Sloping space, cramped and not easily accessible."
88392,1503252,4,tigerman64,23/08/2021,"Pleasant and quiet site, not easy to find a more or less horizontal place. Too bad that in the uncultivated terraced field just above one cannot settle down. We got fired. Place by the river."
88435,2125371,5,evaorlhac,26/07/2022,"Great spot, we spent the night there alone and everything went very well. I recommend !!"
88435,1513484,1,DiegoQuintana,26/08/2021,"Fabulous site, but indeed, the local police in the area warned us at 3:00 AM that we were sanctioned for ""bad parking"", without having any sign or anything that prevents the passage or parking in the area, although being full of Cars during the day, they said that, ""during the day they turn a blind eye"", join me, because I'm going to resort!"
88435,1422105,2,DanyGarness,08/08/2021,"The place is very beautiful. At 7:00 p.m. I was full of cars and vans, so I decided to return at 10:00 p.m. I was alone, it seemed strange to me since on the other side of the lake were the other ACs and some van. But I stayed there since the music from the chiringuito was less heard. at 8:00 a Civil Guard fine. I'm going to appeal it. No sign or anything to block the way"
88435,1420581,3,nuskag,07/08/2021,"The site is beautiful, but the Seprona just fined us this afternoon simply for being parked on what they say is a forest track. The fact is that it is not signposted in any way and. there is nothing to prevent the passage. If you cannot park, logically you will not be able to stay overnight either."
88435,1393107,4,Carlosmude,02/08/2021,"Wonderful site but a bit dirty, in our case the Civil Guard did not notify and denounced us directly"
88435,1360771,1,michaelcobas,25/07/2021,The civil guard passes by warning that you cannot spend the night there
88435,1350529,4,Ainhowi,22/07/2021,"Good place to spend the day and night, very nice views and plenty of shade. It is next to a small beach and there is a bar. At night there are mosquitoes."
88435,1294478,4,ArturoVitoria,03/07/2021,Good site. Abundant shade and very spacious site.
88435,1149597,4,cifus,10/03/2021,"The place is wonderful, beautiful, quiet, you wake up listening to the singing of the birds. But to enter with our 7.4 and 3 meters high you have to do a thousand maneuvers, this now, in spring with the new shoots in the trees I no longer think we can pass. There is no service, but if something is needed there is an area very close."
88435,924586,5,pablan,03/08/2020,"Quiet place right in front of the Playa de los Molinos, where you can be with your pets (on the beach there is a sign forbidden dogs) and take a bath. There is good left over and it is a good place to stay overnight."
88435,558554,5,gwen77,17/07/2019,"Very quiet, travel to Galicia is a place to sleep and spend a few hours and a swim"
88435,554734,4,cyrilou66,15/07/2019,"Very good spot in total nature, we were not the first so we did not have the best position on the lake but perfect for sleeping."
88435,404057,4,rufach,04/11/2018,"Very good place. Calm... Discreet... And very quiet during the night, which is now cold. Totally recommended out of season. Please respect the environment."
88435,326978,4,kelguedoz,11/08/2018,"In front of the tourist corner, hyper tranquillr and isolated :)"
88450,419684,5,AlexVanLifersT3,03/01/2019,"I am from a nearby town and I can say that it is a place of first, little frequented and quiet."
88450,390925,5,moleynav,10/10/2018,"Absolutely incredible spot, totally secluded and right by the lake which we swam in. however, a warning... road is very bumpy and to get to the spot we squished our 6 foot van between trees and bushes and managed to lose a side light. not for the feint hearted or large motorhomes! however totally worth it if you can."
88531,1058626,4,dd74,19/09/2020,"Quiet area, passage of cows and a donkey .. very nice .. the fording is to be taken slowly and is well done in a 6 m motorhome. Barbecue .. Water, WC closed, because of the Covid?"
88531,889427,2,Andoni.G,22/07/2020,We just passed. We wanted to take a bath but the water was too stagnant and we didn't dare go in. The very complicated parking for motorhomes
88531,298777,3,Betito,24/07/2018,Ideal to spend 2 or 3 days in full rest.
88536,3287889,5,slombao21,12/09/2023,"Super quiet place, we spent one night alone, during the day a lot of people walking and fishing, everyone was very friendly. Flat esplanade the only thing without shadows. Very good place to stop on the trip, take a bath and sleep."
88536,3098282,4,kizibleta,08/08/2023,Be careful with mosquitoes. The rest cool. quiet and clean
88536,3055649,5,enricu,01/08/2023,"Good site, easy access and good views. Perfect for dogs."
88536,2907839,5,tonigoyi,30/06/2023,a very cool and very clean place. please keep it clean and if you see any garbage pick it up. we will be back
88536,2711341,3,bodeguilla,30/04/2023,"The site is spectacular as soon as you arrive. We saw a very beautiful sunset, all calm... but at night a group of young people were singing and making a bit of a ruckus. very windy also during the night."
88536,2707623,3,galander,29/04/2023,Small dirt parking lot next to the lake. Good views and quiet place. We spent the night with 2 other ac. Away from the town. During the day people doing sports and fishing in the area
88536,2691598,4,Roel964,23/04/2023,We arrived at the end of a Sunday afternoon and there were quite a few passers-by. But from 7 pm it was very quiet. Too bad you still hear the traffic on the other side of the lake (during the day). No shade. Beautiful location.
88536,2656205,5,Antonio.marla,10/04/2023,Spectacular place to spend the day or night. Fairly level terrain and with beautiful views of the reservoir in the middle of nature.
88536,2640883,5,familiaenvans,05/04/2023,"Close to the city, good views, easy access (there are some holes in the ground), quiet, clean. And surely there were vans and caravans parked."
88536,2609182,5,Brigitteutz,14/03/2023,"Perfect once you have found the right access road. Simply follow the road, N630 after the motorway service station. Pure nature."
88536,2551691,5,Grain,14/01/2023,Quiet nice view of the lake beautiful walks on the dike very beautiful sunset I recommend
88536,2530131,5,grbirch,27/12/2022,Great place to park over night just off the motorway and great views. A few locals here at first but then very quite. Nice place to wake up to and start your onward travel.
88536,2518085,5,labelardiere,10/12/2022,"Perfect for a one night stopover. We had a nice, convenient, quiet walk with a dog."
88536,2517053,5,eduardoutrera,09/12/2022,We have spent a very quiet night together with 3 or 4 other Campers. site with hardly any unevenness and with incredible views.
88536,2256959,5,BraisOtero,17/08/2022,"good place to spend the night, it is close to the highway and it is quiet, you have to be careful to access it since it has potholes but you can pass without problem"
88536,2104782,5,Justbellavista,22/07/2022,"Great place to stop the night. Lovely view of the reservoir.  Pretty level and loads of space.  You can hear the noise from the traffic but it didn’t keep us from sleeping like logs.  We had a giant heated rock right in front of our van, excellent place for a sundowner."
88536,2103028,3,Lalori,21/07/2022,Ideal for a stop along the way. We spent a very quiet night with a camper and another motorhome. Easy access and very spacious place. Without any kind of service.
88536,2071545,5,MdelmarAlm,14/07/2022,I spent one night here and it's a amazing spot. the view of the mountain is so beautiful plus the lake. In the morning you can enjoy a bath. the place is calm and there was not much movement around.
88536,1975276,5,jonanereas,14/06/2022,good place to spend the night if you come at sunset since there is no shade. Flat and uncrowded land site with very easy access. Recommendable.
88536,1818606,1,laurafcarballo,13/04/2022,"To get here there is a sign that traffic is prohibited except cht and services. Yes, we were able to get to the reservoir along the path from the Montemayor baths area to the reservoir."
88536,1764534,5,cintyapinilla,24/02/2022,"We were two days ago. It is an esplanade of flat land, but the views are great. If you go at night it is a bit difficult to see the entrance and there are some potholes, it is better to go slowly. Very quiet night."
88536,1751253,4,Jo12,09/02/2022,Top location for breakfast
88536,1724672,3,russo,03/01/2022,"A simple esplanade without more, to rest or eat a good place"
88536,1650810,5,Hasco,18/10/2021,Magnificent place! Time for a lunch break ...
