placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
97430,1525105,3,amoran,28/08/2021,You can spend the day. Source. Bathing area very close. Water is changed at the campsite for € 5
97460,3062828,1,jeremel,02/08/2023,Very dirty place. There are condoms everywhere.
97460,644241,1,ricobala,19/08/2019,Nasty place. Trash everywhere
97483,726270,1,rLOVEution,20/10/2019,Currently not accessible. Building works.
97508,3173642,5,sairun15,18/08/2023,"PERFECT: VIEWS, BEAUTIFUL VILLAGE, TRANQUILITY..."
97508,1794595,3,marloucl66,25/03/2022,"Magnificent view, charming village... but the villagers moderately appreciate that we squat their parking spaces. We had a peaceful night, but we won't do it again out of respect for the locals."
97508,1743573,4,AliciaBarba,29/01/2022,"Four parking spaces in a very picturesque town that is worth a tour. The views from the parking lot are very nice, and we have felt very safe."
97508,388066,2,nickmawby,05/10/2018,This is really a parking area for residents. Quiet out of season but would not be appreciated in summer.
97508,350990,3,LiseLM,24/08/2018,"Ideal for a picnic stop. Adorable little Basque village. 4 places on flat ground. Nice view of the mountain. A fountain. No commerce, except for an inn. Animated evening: meeting place of young people."
97511,1309929,3,abravo,10/07/2021,"Good parking to do the route of the Xurbeo waterfalls. As a parking lot, very small for motorhomes and inclined to spend the night. We have done it but it was not difficult to take a place that was not bad."
97511,1277724,3,jorgeaz84,26/06/2021,"It's fine to do the waterfall route but I don't recommend it for the night... Small, inclined and next to the road (although I suppose there will hardly be any traffic at night)"
97511,1048349,3,legcat,14/09/2020,"We spent the night with an AC, but it's a bit small ..."
97511,405795,5,xurdeastur,08/11/2018,"Waterfall of Xurbeo, Murias <Concejo de Aller> Asturies"
97513,3003678,5,Camperoespanol,22/07/2023,"As of July 11 2023, Spanish DGT decided that parked motorhome is NOT camping and it’s allowed to stay inside the motorhome with only the 4 wheels touching the ground and nothing else including levelers.  Everywhere where vehicles are legally allowed to park."
97513,2756588,4,campagnolo,17/05/2023,"We were there in the winter. At this time of year, free parking is well tolerated provided you remain discreet and do not clump together"
97513,2731477,4,AlexCamper83,07/05/2023,"Beautiful place 5 meters from the beach, they do not let you spend the night. At 1 kilometer there is a place to park the camper quietly. There is a supermarket nearby, restaurants. At night full of mosquitoes, when I say full it is full. Spectacular sunrise and sunset."
97513,2512354,5,dani29chico,04/12/2022,Stopped here for a few hours during the day. Amazing beach!
97513,2467687,5,sylviejpierre49,28/10/2022,Perfect. By the sea. Exceptional
97513,1979700,5,clavero76,15/06/2022,"This is my first or last stop on all trips. Out of season it is a very quiet place. Peace is breathed. Wonderful to spend the day, but to spend the night, better parking in La Fabriquilla"
97513,1889648,4,liandou,14/05/2022,Great for spending the day by the beach. The only problem is the traffic noise.
97513,1868404,4,MariClaire,03/05/2022,"Spectacular place. You cannot stay overnight. Be very careful where you park… there are gravel areas and others with sand, with the possibility of getting stuck with the camper. The tow truck had to remove us… that is if he told us that it was very common for it to happen. Even so, everyone who passed by helped us a lot, what a wonderful neighbor."
97513,1457571,4,katana505,14/08/2021,"Now they won't let you spend the night, an environmental agent arrived informing us that from sunset until sunrise there cannot be vehicles enabled to sleep there, as I explained, you can stay to sleep with a towel on the beach but yes you get in a car to sleep and a fine ..."
97513,1436824,5,Mas518,10/08/2021,Perfect with AC to spend the day.
97513,1330917,3,Anacleta234,16/07/2021,"Nice place but next to the road, a bit noisy. We parked next to the road and the guard said we can park but not camp (increase volume footprint, e.g. outdoor veranda)"
97513,1239573,4,JaviImbernon,06/06/2021,"There are few places for large motorhomes, but it is an ideal place to spend the day on the beach. You can not stay overnight, we also assume that it must not be pleasant due to the noise of the road."
97513,1227344,5,neiala,30/05/2021,"We spent the afternoon and had dinner there facing the sea and it was wonderful. Authentic peace, the building that is nearby next to the salt flats is very beautiful ... Seeing such a virgin place was a gift."
97513,1181592,5,JYE,29/04/2021,"The site is magnificent, it deserves not 5 but 25 stars, be careful when parking just before arriving from the town because it is sand and you get stuck"
97513,1114230,5,GladiatoR83,11/11/2020,I loved it. We went in low season and spent the night without problem
97513,1092875,5,hbm151,14/10/2020,Excellent sunset. Great place to spend the day. No problem parking.
97513,1027480,5,FURGOMURCIA,05/09/2020,It parks very well. Good bathroom spectacular views. environmental agents pass by because you cannot park between sunset and sunrise
97513,947630,5,xemita,10/08/2020,"We spent the day there, as there is a sign prohibiting parking from sunset until dawn. it is not allowed to remove chairs, we saw how the civil guard warned the ac of our back because he had the chairs outside."
97513,906183,4,TeresayRuben,28/07/2020,"We really like to stop here and spend several days, it is calm, it is not usually windy and it is not saturated. The only downside to the traffic at night."
97513,849763,5,famdamgo,05/07/2020,Perfect place to be during the day
97513,781477,5,nemita,16/02/2020,We arrived for breakfast and we were there until nightfall. No problems ... just a lot of traffic on the road but we made life towards the beach. A great day!. We know of motorhomes that spent the night without problems in this area.
97513,770314,1,crm20,19/01/2020,Arrived on a Sunday afternoon. No motorhomes on this strip. No signs but looked like it was now prohibited
97513,659605,5,Dge44,25/08/2019,Top ;)
97513,652140,5,dicrusa,22/08/2019,"The entire beach line full of caravans and camper caravans had a very quiet night, there were many awnings and tables outside."
97513,625225,5,davidsuroeste,13/08/2019,"We spent the night without a problem, without taking anything out, although there were motor homes with awnings, tables and chairs, even unhooked caravans, if we do not abuse there is no problem"
97513,609893,4,roblouste,08/08/2019,Possibility to park all along the beach. The guardia is gone and did not say anything.
97513,571024,4,NikoBerrocal,23/07/2019,"Between the road and the beach, in parallel. We slept several vans and motorhomes. Between the church of Las Salinas and the town of Almadraba. Cars are heard, but not that too many pass. We saw the lunar eclipse from the beach. Eye, MANY MOSQUITOS! It is close to the marshes. Putting mosquito nets, no problem!"
97513,558188,4,carlosblay,17/07/2019,We spent the night of San Juan without any problem. To avoid traffic noise and the morning sun we stand behind the church.
97513,554455,1,abxo,15/07/2019,This morning from 6 to 7am Guardia Civil woke everyone up and took personal data (no fine though) who was parking on the beach road. They said overnight parking is not allowed and everyone had to move to the parking lot at Playa de Fabriquilla which is 2 minutes away which is the only site where overnight parking is allowed according to them.
97513,533643,3,aordu,30/06/2019,"To spend the day at the beach there is a esplanade next to the church ideal to have the AC parked. although some have unfolded awnings, tables chairs. At night we go to Cabo de gata."
97513,403533,4,delaO,03/11/2018,"A beautiful sunset, quiet night without many cars on the road. Containers nearby, without services."
97513,349821,1,Terranova,23/08/2018,I am from the area and honestly it is not a highly recommended site because the Law of costs applies sanctions in that area ... only for day parking is fine.Cuidadin where we sleep.
97513,348670,5,JuanPablo,22/08/2018,"Spectacular site, practically in the same beach we were one night and without no problem, there were many Motorhomes and campers ... To repeat"
97515,3291583,2,DavidPolo,13/09/2023,"quiet place away from the village, no services. It seems they don't want us in Castellar de n'Hug. Difficult access for people with reduced mobility."
97515,3197450,5,Mog-1,22/08/2023,"Great parking, let's hope the services end soon"
97515,3062245,3,marialed81,02/08/2023,"We have spent a quiet night. There is no service as they have not been put into operation yet. 10 minutes or less walk from the town, which is beautiful, and the views from here are wonderful."
97515,2651788,5,DaviddeTudela,08/04/2023,A fairly large car park that is being converted into a motorhome area because the services are not brand new. Very good views and a good atmosphere among people with dogs. We have come to this place through the sources of the Llobregat. Brilliant!
97515,2567101,4,Raquel.Carlos,03/02/2023,Very good place to spend the night with spectacular views and visit the area. It hurts that the services do not work and there is no garbage container either.
97515,2566693,5,danit493,02/02/2023,"A beautiful place, an impressive sunset, and very level parking. It is still about to finish but we have been very very comfortable, thank you very much for the space to the council of castellar de n'hug :)"
97515,2553888,4,vanner.vel,17/01/2023,Very quiet place with spectacular views! The services are not yet active. You can walk down to the town but there are 12 minutes of unevenness and no electricity. It is advisable to bring flashlights. Ideal for going to see the sources of Llobregat.
97515,2551223,4,Marinaestrella,14/01/2023,"Very quiet place with good views. The services are not active, when they are it will be a very good stop. We had a very quiet night."
97515,2546074,5,Djeigrau,08/01/2023,"Level ground with easy access through the entrance above (not the one on google maps). Spectacular sunset, a shame not to have seen the stars because there was a full moon. Next to the town where you can eat a giant croissant and go on routes. We spent two nights and everything was great. I don't know if they will finish conditioning the area but it would be very TOP!"
97515,2545366,3,maribelgt,07/01/2023,"Flat area above the village. Town 10 minutes away but with a big difference. In January 2023, the water services are still not open. There is no light."
97515,2529177,3,MeryC.S,26/12/2022,"The site is fine and has services, but it doesn't have a sad streetlight... and to go to town it's 10 minutes along the unlit road."
97515,2498257,4,bita1446,17/11/2022,"The site is very good. The access through which Google maps sends you better not take it, pay attention to the signage they have put up, especially if you go by AC. The day they start up all the services that it has prepared, I will give it 5 stars. Otherwise quiet site and a pleasant walk into town."
97515,2451587,5,ameliesat,19/10/2022,Super nice place with a great view! We spent two nights here and felt very comfortable. From here you can start super nice hikes and enjoy the quiet mountain village life. Filling and emptying of water was unfortunately fenced off.
97515,2330223,5,IsiLloret,02/09/2022,"A quiet place, relax, when you wake up you hear the little birds, it is a place that is not chlorinated or cold in Berrano and when you go to sleep, when you sleep you relax, for sure Bolbemos loved it"
97515,2318430,5,Canoorr,29/08/2022,"Excellent place to spend the night, quiet, great to see the stars, and with coverage."
97515,2218914,5,KikoSuarez,11/08/2022,"A stopped area project. It is a conditioned esplanade, but the services have been left unfinished. The site is level, quiet and 5 minutes walk from the town."
97515,2212347,5,MarilinaRibas,10/08/2022,"A pity that the town hall has not yet finished installing the water, electricity and filling services. Several motorhomes slept there, and the leveling and the views, a 10. But it cannot be considered an area (although it is marked as such) if it does not have any service."
97515,2110921,3,Yolandamg,23/07/2022,"It is just an esplanade with an area project since I have been doing services for a long time but they are not in operation. They also don't have garbage, you have to go to town to throw it away. Otherwise very quiet and good."
97515,2081671,3,Bellato,16/07/2022,"We value it with 3/5 because it does not have any service, regarding the project it would be a 10 but for now it is waiting."
97515,2081033,5,ampa,16/07/2022,"magnificent views. there is service, but they are not yet in operation. 5 minutes from the town"
97515,2034309,4,tiroseno,03/07/2022,Comfortable area still without services but prepared to be activated soon. Beautiful views. Much space. Walking to town. Municipal swimming pool with entrance from 1e to 5 minutes.
97515,2013689,4,noviachuky,26/06/2022,"Good area to rest, quiet place and close to the town. The services are not yet active but it is quite ready. We recommend it"
97515,2011480,5,Rulo6,26/06/2022,Good place to spend the night and day. Good views surrounded by nature.
97515,2002217,5,emilioriosvz,23/06/2022,Very close to the town. They are equipping it to empty sewage!
97515,2000265,4,lydoli,22/06/2022,"parking soon with all services. gray and black water drains, plenty of free water. just paying electricity. village at 900m but the ascent is tough."
97515,1990728,5,Aimpe,19/06/2022,"Now it is a perfect Pk, because the services are still stopped. With a path to the village that is close by, we will repeat!"
97515,1972285,3,Squidge,13/06/2022,Quiet parking free over night. No services but nice views. We had the site to ourselves. The ground is compact gravel and larger  pegs do go in with a whack. Close to the town.
97515,1949344,3,elpuentedetito,05/06/2022,": - [More than a year ago and the services are not working yet. :-D The esplanade is large, has good access, is quite level and is close to the village."
97515,1792027,4,Ernes98,22/03/2022,"It hardly has any slope, it is wide, with incredible views, and 5-10 minutes from the town, where one cannot leave without buying its artisan producers, be it bread, sausage or wine, all 10. Too bad that the area continues without services, since it would contribute even more to spending more days of tourism in the area and shopping in the town."
97515,1776071,5,Cbonillo,07/03/2022,Excellent place to rest and enjoy the place.
97515,1747840,5,Jordi_Dolors,05/02/2022,"Very quiet and good views, too bad the loading and unloading facilities are not finished yet ....."
97515,1735142,5,CanKerberus,16/01/2022,"level area, they are installing the filling and emptying services very calm and quiet, there is good coverage"
97515,1725347,4,Gutiml,04/01/2022,"When they finish setting up the services that are under construction it will be a 5⭐️! Well signposted and perfect for spending the night,"
97515,1704111,4,PedroRaboso,05/12/2021,"Place next to the village, still without opening the services that are installed. We got a bit of snow and wind and they came to warn us from the village to go down to the parking lot of the center which is only for cars, to be more protected. many thanks to the town hall."
97515,1695254,4,bisbal10,21/11/2021,"We had a very quiet night. In total we were 8 motorhomes. Very nice place and well adapted to spend the night. As a recommendation, if you are coming from La Pobla de Lillet, do not follow the directions on Google Maps on the first left turn and continue one more stretch until you reach the next. We will not put the 5 because the light points and the water change area were sealed."
97515,1680024,4,Raulloji,06/11/2021,"We follow the instructions of Google maps and we get complicated, it is better to follow the indications of La Molina when you are 500 m away, you will avoid some seamanship maneuvers. We spent a night a bit bothered by the wind, but the views are worth it. They are installing the water and electricity, I hope they will be soon. then it will be 5 stars"
97515,1669557,4,guisaim,30/10/2021,A quiet corner with a very beautiful view. Currently the drain area is almost finished. Beautiful hikes in the surrounding area
97515,1662917,5,MagdaPons,26/10/2021,"Lovely place, it does not have active services yet but it seems that they will soon be there. fantastic site."
97515,1643254,4,olpodama,13/10/2021,"Brilliant! we had a very quiet night. They fit between 20-30 campers- motorhomes. It seems that they will open a drain shortly, there is a part under construction. Authorized place to camp. Beautiful views, cows, horses ..."
97515,1610811,5,llunadana,26/09/2021,"It can be considered an area that I do not yet know has opened, a perfect place."
97515,1608080,4,lacampana,25/09/2021,"Flat and comfortable parking with easy access if you pay attention to the signs but coming in the Ripoll direction with the GPS it made us go down a street that is difficult to access for an AC and without signs when we turned around we found it, large with services that are not yet there in operation 5 minutes from town."
97515,1605710,4,Abril20,24/09/2021,"Great AC area! A 4 because the services are not finished, but next time a 6, :-P. It is very well signposted to get there, pay attention to the signs, and you won't have any problems. We went to ""CAL PLATS"" a shop of a lifetime, great deal and croissant GEGANT BUNISSIM! The people of the town are fantastic, thanks to them we make the night. We were told that today you can hear the deer braying and it's true! Curious to hear"
97515,1592948,4,MarkAm,19/09/2021,"I give it 4 and not 5, pk the area is not yet fully developed, large area for about 20 or 30 motorhomes with good access to the town by walking 5 minutes. What looks like the area for emptying grays is already cemented and there are also what looks like posts to empty the black water and fill drinking water as well as another post for electricity. Very recognizable, if it follows the signs and not the gps"
97515,1589069,5,ACgreen,18/09/2021,Flat and super quiet place 5 minutes from the town they are enabling a drained area and I imagine water Recommended
97515,1541005,5,ismafg,02/09/2021,Thank you Castellar de N'Hug for thinking of us! Great initiative that will definitely pay you back! Perfect place to spend the night. Still without active services but they have little left.
97515,1511938,5,thequeenscastles,25/08/2021,"Perfect for being there with beautiful views, well worth it, big and quiet"
97515,1487292,5,evamsa,20/08/2021,"We have a 7.50 car and the turnaround mentioned in another comment is not true. We have had no problem entering or leaving. Not yet operational. Close to the town on foot. And a favor I ask the campers that do not have a toilet. Please collect both the stools and the cleaning papers, it is for the good of all."
97515,1471223,4,LARANDONVOYAGE,17/08/2021,"It will be a marvelous area when the services start to work, they are not yet ready, I hope soon beautiful views and best of all the coolness and air that runs in the middle of August, I miss a container even though it is not yet in operation, as well as access to the town It is by road and without a shoulder to see if they make any direct or more protected access to the town. Congratulations."
97515,1420791,5,Elgolpeapg,08/08/2021,"An area with difficult access for long motorhomes, ours is 7.5 meters coming from the direction of campdevanol, it was difficult for us to turn, and to leave the area the same thing happened to us, the area itself is very good just a stone's throw from the town, the services are not there yet, but it will be a great area. Thanks to Castellar de n'hug for this initiative."
97515,1363067,5,ieiashs,25/07/2021,"Very good area, spacious and quiet, 5 minutes from the town. Services about to open (grey and black water emptying, filling and electricity). From here there are many trips by bike and on foot. 100% recommended."
97515,1313647,5,martajat,11/07/2021,"Very quiet Friday 9/07 night. Services are not yet active but when they do, the area will be 10. Very quiet and surrounded by nature. In the morning the cows woke us up, but it is the price to pay for sleeping in the wild. Thank you very much to the city council for creating a space for motorhomes. I hope that all of us respect these sites !!"
97515,1313012,3,SARANGDONGA,11/07/2021,"It's basic, good views if you pass the fence. But, there is one aspect of mobile phone that is not pleasant to the eyes/health. Today there are about 20 motorhomes. With that it is almost full. It is quiet, the town is half a km downhill or uphill, it depends. The town for a perfect day. You can do a lot of hiking. As they said, do not take the path down through the village, it is only allowed for less than 3 m."
97515,1304561,4,Emis46,07/07/2021,"Perfect. The services are in development... but good place. The road is far from the town, continue along the creek past Castellar and have faith that you will find it! The town was closed at 8 p.m., they did us a favor at a hostel for dinner."
97515,1301064,5,olgatleti,06/07/2021,"Services still not working, but the site is amazing ... wonderful views"
97515,1297228,5,fortuna77,04/07/2021,"Soon it will be able to be called an area, since it will have the emptying-filling point in operation and electricity working. Thanks to the city council for this service"
97515,1282018,5,Jounou,27/06/2021,"New Caravan area in Castellar de N'hug with emptying services, both gray and black and electricity, everything will be ready shortly. Large place with impressive views and surrounded by cows and horses grazing around. Located a few minutes from the center of Castellar where, apart from obligatory visiting Les font del Llobregat, buy the typical 1kg croissant."
97515,1265191,4,wiki88,19/06/2021,"Gokuonroad, they have currently installed, but are not finished, the services of water filling, gray emptying, chemical emptying and electrical outlets. We have spent two quiet nights. Thanks to the Castellar de n'Hug town council for this initiative. We will be back"
97515,1245262,4,selmar89,09/06/2021,"No services, but large and flat and with beautiful views!"
97515,1216511,5,vilanova,24/05/2021,Parking with spectacular views. Very quiet place and very close to the town. The only thing it lacks are garbage containers and it would be ideal to adapt it as a motorhome area.
97515,1189688,4,ismamzn,09/05/2021,Good parking to visit the town and the Llobregat springs. We also spent the night and were very quiet. Very flat.
97515,1188482,4,Albertlopez,08/05/2021,"We spent a very quiet weekend with a couple of ACs and vans. I give it 4* because it does not have services, but they are not necessary in our case either. Highly recommended for visiting the Fonts del Llobregat or taking excursions on foot or by mountain bike."
97515,1168929,4,elsdos,06/04/2021,"Very good location, close to the town. A better tip is to arrive on the Molina road. If it had water to unload and load it would be perfect."
97515,1168756,4,Celiamnt,05/04/2021,"Good quiet place with good views. discovered everywhere, take cover!!"
97515,1165016,4,CelDan,03/04/2021,"Good parking, level, has no services or light at night. Be careful where the GPS takes you because there is a road that comes from below and it is very bad."
97515,1164824,5,gatzara77,03/04/2021,"Quiet place, with good views. Ideal for visiting Castellar de n'Hug and the Llobregat springs."
97515,1091716,4,hoonivan,13/10/2020,"Well located parking, and stopped to eat and visit the town. It has no services."
97515,1091703,3,Rafeques,13/10/2020,"Well-leveled esplanade without services located on the grounds of the old football field and just 5 minutes walk from the center at the entrance of the town there is a signpost to the road that goes up to La Molina and then a left hand, also signposted, with a path leading to the top"
97515,1043555,4,bouisan,12/09/2020,"It is very good to spend the night. Close to the town. I would only recommend lighting because it is very dark, some car goes up to try to throw a candle in the air and leaves. If I paid 2 euros for example for sewage and recharge it would be great"
97515,1028589,4,LidiaOriol,05/09/2020,"Good parking for the night, it has no services, it is not illuminated but it has good views and a quiet area. 10min from the town center on foot."
97515,1003384,3,AdriaM,26/08/2020,"Quiet place to rest or spend the night, good views, such as against a gravel floor made with chopped rune, with pieces of dangerous tiles for pets and children."
97515,994835,4,PacoTabaco,23/08/2020,Quiet place to sleep. The village is about 10 min. walking.
97515,976440,4,alejandroeliainamariona2005,18/08/2020,"Good place to park and spend the night, without services, fantastic views, we had the bad luck that 4 young people came to disturb at 4 am"
97515,969826,3,crispass,16/08/2020,"Parking without services, but correct and with beautiful views. flat place it is wrongly indicated with the signs. we have arrived thanks to the map of this application and not by the indicative signs."
97515,944625,4,silvia.alujas,09/08/2020,A very quiet place with very nice views. Very flat
97515,901259,4,dECOrGeLar,26/07/2020,"Great area. Very quiet and with very good views. Close to the town but with a good climb back. You can also park at the fountains or in the village and go straight there to sleep. There are two accesses. With large cars, it is better to enter via the Molina road. There are no services but we have been told that maybe they will."
97515,880301,4,flowcaravan,19/07/2020,The place is very good but the town is a little far and on the way back you have an impressive climb to reach the parking lot. But for cycling it is a perfect place.
97515,823772,4,elgranjeremies,13/06/2020,"Large flat parking lot. easy access Very quiet both day and night. 6 minutes walk to the village. Traffic-free space for children to play. Great views of the town, the valley, Pedraforca... It's sleeping in the middle of nature."
97515,632240,3,victorgv,15/08/2019,"It is one kilometer from the town, level ground but with a lot of dust. It is very quiet and you can visit the town, but nothing more."
97515,596895,4,didiett,04/08/2019,"We have spent a very quiet night. Access to AC is a bit complicated, but there is nothing that a couple of maneuvers do not fix. Impressive sights."
97515,575536,4,Boralife,25/07/2019,"No services, but very quiet and with beautiful views. Ideal to see Castellar de n'Hug and Les Fonts del Llobregat."
97515,489505,1,nadben,21/05/2019,Not welcoming at all. Go a little further
97515,353005,4,BERTU,25/08/2018,"It's the old football field. It is enabled to sleep, has no services of any kind. Quiet area overnight, is about 1km from the town. There are two entries to the field. The closest to the town has very tight corners for the AC, if you follow the road to La Molina there is a better direct access."
97536,3100180,4,GillesRault,08/08/2023,"very nice little village relatively flat land. nice view. very quiet, small restaurant, I recommend this place."
97536,3023454,3,KinitoSpiti,26/07/2023,"Nice village with level and ample parking. Water at the entrance of the town with two pipes. There are some benches with covered barbecues next to the pharmacy where colorful kids usually gather. Last night some of these brats threw rocks and apples at us at 1:30 at night, they didn't make an impact but we got the hell out of there for not making a fuss."
97536,2139500,4,hagallego,29/07/2022,"Magnificent views and very interesting town. The tap does not work but on the other side of the street, next to the church, there is a good fountain although it does not have a thread to connect the hose"
97536,1877038,5,robertoconde,08/05/2022,Spectacular views and a perfect area for hiking and enjoying nature.
97536,1306318,5,DavidSalazar,08/07/2021,"We've just arrived. I read comments that it was closed, but it is open. The site is spectacular."
97536,1291075,5,vagabundavan,02/07/2021,The fountain has no water.
97536,1279497,3,laurafp,26/06/2021,"Good parking to visit the town. Saturday night barbecue and bottle, impossible to sleep."
97536,1231901,3,TheBeaglevan,02/06/2021,"We arrived on a Saturday at 8:30 p.m. and saw the atmosphere of the bottle that was being prepared, so we decided to go to another nearby rest area. The place is perfect with very good views but it promised to be a lot of noise ..."
97536,1165525,5,kekov12,03/04/2021,"A very quiet place, fairly well leveled and absolute tranquility."
97536,1164807,5,christiancastro,03/04/2021,"Very good site, we have spent a very quiet night, everything clean and the trees and grass freshly cut. Thanks to the people that we can sleep here. The fountain next to it does not work, but there is another one near the church. Now we are going to visit La Casona, I recommend making a reservation, on Sunday admission is free."
97536,1097072,2,joelle91,18/10/2020,"Not clean indeed, everyone is dirty by everyone, but it is quiet to sleep and it comes first ... access to large sizes 7.5m possible, but laborious."
97536,1056810,3,wanillo,18/09/2020,"We arrived late on a Saturday after a long road trip. When they entered they screamed nonsense and they were skidding, accelerating, etc ... Things of chavea that were out there from bbq. Another day might have been a very good area to stay and the town looked nice and quiet. We went to the AC area of Cosio, which is what caught us closest and en route."
97536,967772,4,miguel1985,15/08/2020,"Small pk for cars, when we arrived we were alone and seeing a dismantled van on the pk did not give us much confidence. We decided to stay the night, more motorhomes arrived. Very quiet, beautiful views of the valley and a very nice town."
97536,964492,5,joshi_es,15/08/2020,"Nice place. Very flat area. With very dirty picnic area. Please respect the environment so that everyone can enjoy it. I know this is not the fault of the caravans, but of the people who have picnics. If the garbage does not fit in the bins, it does not cost anything to take it and throw it in a container in another town. Excellent views, and pretty town."
97536,850366,5,txipi3,05/07/2020,"Very quiet place with a fountain in a pretty town, 2 barbecues and 2 covered tables and a screen to protect you from the wind. Ideal for excursions."
97536,790520,5,Jorge40,03/03/2020,"A very quiet place, perfect for the night, we spend the next day, baker arrives between 12:00 to 13:00, where the church is on the other side of the parking lot."
97536,670307,5,orionkv55,31/08/2019,Beautiful place
97536,615570,5,maria38,10/08/2019,"Great site, incredible views, spectacular surroundings @planetafurgo"
97536,543771,5,lajaponeta,08/07/2019,"Super quiet place to spend the night, we were alone. Incredible views. It has to make barbecues, tables and fountain."
97536,470781,5,Misirika,29/04/2019,"Very quiet place with good views, a charming town. We spent one night with two more motorhomes."
97536,467616,5,basati,25/04/2019,"An incredible place, windshield tables, barbecues, fountain, wastebaskets ... Pass the baker but you have to be attentive, very interesting visit to the house, please take care of the environment and not be dirty"
97536,460992,3,florkasan,20/04/2019,Great place to visit the town. We slept very well. Quiet place
97542,3294108,5,MoritzZaehri,13/09/2023,"Showers and toilets are very clean (cost 50 cents). We were very late, but the owner was very friendly and tried to give everyone a place on and next to the parking space. A supermarket is 10 minutes away on foot. Electricity and water are included with an overnight stay (€13), without an overnight stay electricity and water cost €6."
97542,3279466,4,lannigbreizh29,10/09/2023,"very good area for visiting Faro and its surroundings. Super welcome from the owner who takes his time with each client to explain the visits, the bus hours, the beaches, etc. We stayed there for 2 nights for 24 euros."
97542,3270772,4,cousinseb,08/09/2023,"The place was full when we arrived, the guard, very friendly, found us a small place for our van and told us that we could move. He also told us about possible bike rides. Showers and toilets are chargeable but clean. The price is correct location, electricity and WiFi. The site is secured by a code gate at night."
97542,3249346,5,julen45,02/09/2023,Very good stay. Nice and simple reception. Very well maintained place. Showers and bathrooms are charged but always in impeccable condition. Quiet place to spend the night without excessive noise. Public transportation to the center 5 minutes from the entrance.
97542,3247924,4,frenchholidays,02/09/2023,"We had a very quiet night. Secure parking with electric gate. Several services offered for a fee: WC €0.50/per use, shower €1/5min, possibility of paying to fill water tanks, washing machine etc. Free WIFI. Very clean premises. Pitch with electricity for all. We recommend without hesitation."
97542,3244019,5,svenja125,31/08/2023,"We arrived at 8:30 in the evening. It wasn't a problem at all, we received a very warm welcome and were immediately assigned a parking space. There is a washing machine for €5 and a dryer for €3.50. The showers cost extra. €1.50 for a 7.5 minute shower. The toilets also cost. There is electricity and WiFi included. The night costs €17. We feel very comfortable and safe here - the gate closes at 10 p.m"
97542,3218555,4,rossa89,26/08/2023,"Friendly staff, clean toilets"
97542,3198966,4,lenaaufreisen,22/08/2023,"However, clean toilets and showers are to be paid extra! Washing machine and possibility to buy water! Nice staff and safe, quiet environment! Despite the proximity to the airport, you hardly notice the noise!"
