placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
99659,2088648,4,ETNA-44,18/07/2022,"peaceful place in the middle of a small village, with fountain, picnic table and playground. people are very welcoming only downside: mosquitoes are strong from 9 p.m. !!!! take care of the place it is the premises that maintain"
99659,1786253,4,BobterHaar,17/03/2022,Stayed here for 1 night on the way North. Arrived at around 21:00. There were some parking spaces left. A small dog in front of a house got alerted and circled the van barking for over an hour. So maybe its best to arrive a bit earlier to not keep people awake. Good for a single night but feels invasive to stay any longer.
99659,1427953,5,CW38,09/08/2021,"We recommend. Warm welcome in a hamlet with colorful houses. Water, shaded picnic tables, trash can, calm. Be careful as soon as the sun sets, hordes of mosquitoes attack: remember to close your van or CC!"
99659,1123838,4,Reiskriebel,25/12/2020,Good for the night. People where very friendly. There is nothing to do but for me it was food for a night.
99659,1120439,3,suhlmann,10/12/2020,Just normal parking in the middle of a tiny village far from anything to see. It was a quite night for us. Only the train in the morning. Playground was closed due to Covid-19.
99659,1100740,4,mengualberto,21/10/2020,"A very small village with a children's area and tables with benches to eat. very nice and quiet, next to a train track where only one passed at 9:30 pm"
99659,1095989,5,oulalakat,17/10/2020,"Small, very quiet village, super welcoming inhabitants. Do not hesitate to ask where is the cafe on the other side of the railway 5 minutes walk the houses are very typical."
99659,855715,5,JoseAngelGarcia,08/07/2020,Tiny car park with tables and a fountain to fill water in a beautiful town with very few houses. We have eaten there and without any problem. Neighbors in town very nice!
99659,693687,4,19611956,16/09/2019,"Great welcome, arriving we were offered eggs. About fifty storks were spent while we were eating. Very welcoming people."
99659,570108,2,asism,23/07/2019,Beware of roosters waking you up at dawn... village has some sort of decadent charm
99659,486833,5,alvareziliffe,18/05/2019,"Good stop for children, playground with swings slide and sand. Bins and picnic benches. Perfect !"
99659,372161,3,joerub,13/09/2018,"We spent the evening and the night charming little village, pity that there is the train that spends the night."
99659,359978,5,levoyageurdu74,30/08/2018,Amazing place completely out of nowhere and locals are surprised to see visitors. I recommend.
99665,2719062,5,Antoinedcdk,03/05/2023,"Quiet place with plenty of space, slightly away from the houses, magnificent view of the ocean to admire the sunset"
99665,2079802,5,Lexiszav,16/07/2022,"Breathtaking ocean views. We parked a little before the recommended, slightly sloping car park. No service."
99665,2029630,5,FamilieGeiger,02/07/2022,"Perfect place! Quiet, level, great views, the sound of the sea day and night, only a few people walking, few cars. great"
99665,2008954,5,manuelarapp,25/06/2022,"Quiet spot, on the edge of a little frequented road. View of the cliffs and the sunset. There are houses, we remained discreet."
99665,1881226,5,gabriella1995,10/05/2022,"Beautiful view, quiet, fairly flat. 1 night with the camper, recommended!"
99665,1572668,5,krusa,12/09/2021,"Great view, often windy. I stood here often. It's all OK."
99665,1515446,4,LjWille,26/08/2021,"Mega pitch! A bit noisy at night because of the waves, but perfectly fine. Great view and you can go down to the beach at the nearby parking lot."
99665,1471212,5,jujualicialoulou,17/08/2021,Memorable sunset
99665,1300658,4,thisme,06/07/2021,"Nice place to park just a bit sloping - but shouldn't be a problem with wedges to put under. We drove 100 meters further into a smaller gravel bay on the side of the road there only have space for 2 small campers, but it is there now. No problems with security or GNR"
99665,1039945,4,ToSchi77,10/09/2020,Great park lot for one night wit amazing view in the morning after an astonishing sunset at the cliff. Only problem was the traffic of some party people during the night and the lights of neighborhood. But really worth for a night!
99665,771678,3,olgui,23/01/2020,Nice view but sloping ground!
99665,660262,5,nicnac311,26/08/2019,"Perfect pitch with a view of the picturesque coast in both directions! Stand there over the night without any problems! Further down is the paved parking lot to the beach. But it is everywhere at an angle ... The way to the beach is a very long staircase! Unfortunately a lot of garbage, especially toilet paper ...: /"
99665,643436,5,anne.favrie,19/08/2019,Really great place for the view. A lot of passing cars in August but the evening is very quiet. Too bad to see so much waste.
99695,2549858,4,MichelvL,12/01/2023,"Simple very nice place. Well found thanks to predecessors. Access a bit bumpy. No problem for Road Car 540. Great view . Place has tables and benches, was clean. PLEASE take your own rubbish away with you. Good for 1 or 2 nights. Michel There is also drinking water next to one of the old mills. Press it and it bubbles up.... good for drinking"
99695,2510314,5,PaVan,01/12/2022,"Very calm and safe place, with a fantastic view."
99695,2465646,4,park4nightjk05,27/10/2022,Very pleasant place. The tables in the photo seem to have disappeared but we found a stone table space next to a mill.
99695,1697129,4,BGdu86,24/11/2021,Very nice view at night and rather flat ground. Please note that the access is very damaged
99695,977428,4,Dael85,18/08/2020,"Superb, it is better to go around at the bottom to get there. Just missing a trash can, so we bring our waste with you (very clean site when even, it's nice.)"
99695,701601,4,laprivi,23/09/2019,"Beautiful site. Very quiet, silent night. Careful! to get there you have to go through narrow streets, although with a caravan I have a good time. Steep slope"
99695,434363,3,sam'plais,27/02/2019,"Quiet, do not hesitate to go to the foot of the mills, little parking. GR nearby"
99734,2980732,4,Albaniact,18/07/2023,This is the Monegros service area. It has services open 24 hours a day. We spent the night in front of the cafeteria. Nobody has bothered us at all and noise has not been a problem despite having the skylights slightly open.
99734,2567891,4,CabriVan,04/02/2023,Short break to eat in this quiet area. Toilets available. Alright.
99734,2484413,5,Ingritta15,06/11/2022,Quiet place to spend the night. We stopped in the middle of the route and it was great. We got up early and continued. There is a gas station and a bar...but we don't need either.
99734,1861015,4,ghisfamilly,30/04/2022,"We had a good night, small cafeteria with breakfast and meals OK for one night"
99734,1774907,4,taniavagon,06/03/2022,"No problem, a little noisy when the pumps at the gas station loaded but the rest of the night was fine"
99734,1464246,4,Pepineta21,16/08/2021,A sleeping area midway. You can hear the road a bit but it's okay. The bar a bit expensive.
99734,508902,5,Bitan,09/06/2019,"We have slept very quiet with 2 more vans, no noise, station bar next door somewhat expensive but with services."
99772,2175714,1,oldud,04/08/2022,Sand access. 4x4 essential
99804,3263231,3,Carlos.Cajo,06/09/2023,"Specific and free parking for motorhomes, but it is right next to the main road, which means a lot of noise all night. There is no access to water or a place to flush dirty water."
99804,3217363,3,Route22,25/08/2023,Thanks to Lidl. I slept one night. Had no other alternative. It's noisy at night because of the main road. But homeless people are still not respectful on site. We drank beer together. But at night the lights are turned off and it's really dark and I stood alone.
99804,3070205,3,alhucemar,03/08/2023,"Many thanks to Lidl for these spaces that are very useful for us, that's why I fill my basket in them, there are no other services but I am grateful."
99804,3069126,3,sueandray,03/08/2023,"Thanks to Lidl for the facility. Shop is large and clean. A couple of homeless nearby but polite and respectful so no issue, and we were only van there. However, main road is very busy until about 2am and very noisy - particularly motorbikes - so would recommend only to stay overnight if no alternative. Parking at nearby Continent is the same - next to road."
99804,2556822,1,cc76,21/01/2023,I spent 1 night. really too loud for me
99804,2521393,2,runningfix,14/12/2022,had planned to stay overnight but didnt feel safe with the homeless vagrants at the lidl entrance so moved onto the Faro municiple swimming pool parking lot and had a peaceful night.
99804,2460941,1,Metvijfopreis,24/10/2022,the place gives a very unsafe feeling because of the bums and weirdos who keep circling your car all evening and night and throwing things at your vehicle because you don't give them money.
99804,2422469,2,HenSyl,04/10/2022,there are indeed parking spaces but water and drainage do not work.
99804,2063518,5,chalkin,12/07/2022,Thanks to Lidl for the parking. There are a total of 4 pieces with a length of up to 7/8m
99804,2026436,5,LidiaM,01/07/2022,"There is noise but at least you can park quietly without being assaulted by the police at one in the morning. In the lighthouse, the local police told us that it was forbidden to park in any lighthouse, only for a few hours, if they saw an AC for a long time, they caught their attention."
99804,1981239,5,Steffi.und.Tobi,16/06/2022,We had a fairly quiet night here despite the main road and car wash next door. There is free WiFi here and Lidl has very clean toilets.
99804,1777832,5,bigcamp,08/03/2022,"Four motorhome spaces in the Lidl car park, which is noisy due to its proximity to the main road. In the nearby car wash, loading and unloading for € 3 during opening hours."
99804,1666892,2,suasuasombra,28/10/2021,"Such a car park is appreciated. But it is next to the main road and many cars pass ... in the center there are more places. The good thing for geeks like me, is that there is a swimming pool nearby and the entrance costs € 2.10"
99804,1321690,3,24,13/07/2021,"Thanks to LIDL, big places. Beside, washing station, possibility of draining water, cassette toilet. Add clean water. Busy road so noisy! Finally for a night and / or a stopover is good."
99804,1104805,5,LucasE,25/10/2020,It is a tranquility to be able to park the AC in a place authorized for it. There are not so many opportunities in the Algarve. It gives the opportunity to visit Olhão and to shop at the supermarket .. Obrigado Lidl
99804,879430,3,MHekman,19/07/2020,Next to a noisy road. Lidl ads are not  very clear if you can spend the night there. There was just me there so I took off.
99804,749224,3,jc300351,02/12/2019,"Good for shopping and overnight with empty areas, thank you Lidl (JC26)"
99804,735660,2,16021956,01/11/2019,Very noisy. To avoid to spend the night
99804,570864,4,meinlifestylebusiness,23/07/2019,"Four blue camper parking spaces at the Lidl. We stayed one night. It was quite noisy because of the main road. The Lidl closes at 22 o'clock. From 8.30 clock there are fresh bread. For a night completely okay, since it was late and we did not find anything else."
99804,554194,5,Thiagodenis,14/07/2019,"Excellent for its function (a stop for shopping in the lidl, to make a lunch or rest for a while). Thanks Lidl for receiving us."
99804,481053,5,andy86,11/05/2019,"Good place to spend the night, easy access and well identified places to park the AC."
99804,468446,4,munoki,26/04/2019,Emptying of black and gray and filling of € 3 clean. Everything ok
99804,467560,4,malcon,25/04/2019,"It is the parking of the lidl that has enabled 4 seats for motorhomes, we have spent the night, I do not put 5 stars for the noise that there is traffic all night since it is 20 meters from the main road, on the other side of the parking there is also a supermarket continent and between the two supermarkets a car wash in which you can empty and fill waters for 3 euros, very attentive staff."
99804,452014,4,whisky58,10/04/2019,"Nickel for emptying and water for 3 euros, thank you"
99804,424352,4,Herewegoagain,24/01/2019,"Perfect place to stay for the night, with €2 you can empty black and grey next door and refill your water and if your ambitious like us wash your motorhome too. 4 large motorhome bays and made very welcome."
99804,397614,3,MichelMichel,23/10/2018,"There are 4 places for motorhomes at the bottom of the car park, very good for commissions, no more. And next to the Lidl, there is a laundry for cars and motorhomes and in addition we can make the services of clean and gray water plus toilets for 3 euros."
99805,2608485,2,Chcol89,13/03/2023,"Shopping but we can't stay there at night, everything is forbidden we flee this region"
99805,1969666,4,naiaramiquel,12/06/2022,"Quiet place until 6 or so, which is when they come to unload. It's not lit and it was just us so it was a bit scary. But all good."
99805,1353030,3,alis68,22/07/2021,"Please note, the employees have confirmed to us that if ever the GNR were to pass, we risked a fine. So we didn't stay."
99805,1132438,3,sf809,23/01/2021,Staff leaves around 9pm and comes back before 6am. No one cared. You hear the main road and some trucks passing trough the night.
