placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
78995,978592,4,soliloquydiaries,18/08/2020,"Nice view and lots of shadow, but unfortunately fully packed."
78997,1755912,3,rvanvugt,14/02/2022,Small parking area ideal for one night. Quiet during the night but becomes noisy in the morning when the few habitants of the village leave for their work and the garbage trucks come to emtpy the containers. Direct access to the Mar Menor with some walking paths around. Keep the area clean and avoid camping- behaviour.
78997,1702630,4,TDausend,04/12/2021,"Simple pitch with plenty of space, perfect for a night in transit, when it's gotten late and you don't want to go any further. We stood there alone on a Friday evening. It was totally quiet, sunny in the morning. Dumpster on site."
78997,1670754,2,ViajeroPol,31/10/2021,"Desolate parking, dirty and had a bad feeling. I drove on and didn't sleep over"
78997,1140340,3,EdithGueffroy,21/02/2021,"The place is ok. However, I would have been alone, so I keep going. The navigation system got me wrong."
78997,914901,5,Etich,31/07/2020,Very quiet parking 100mts from the beach. It has no services but you have the town next to July 30 and it is going alone (although this year is all weird).
78997,772326,3,Jendavidge,25/01/2020,"Lovely place to stop but we were approached by some strange characters and as we’d heard that a car had recently been broken into, we did not stay as we were the only ones there and it is a little isolated."
78997,470417,4,Maxmax52,28/04/2019,Alone
78997,357211,3,jgallego,28/08/2018,We spent one night with two more AC's. Very quiet and a minute from the seafront. Area without services for the car but with the population next to buy what you need.
78999,3141074,1,MariaJesus98,13/08/2023,"The access is super dangerous and difficult. There is no point where you can turn around. Super narrow roads, unpaved, many slopes. We have gone through an ordeal to get there and finally we could not stay since we did not see where to stop or there were other vehicles. Please don't go to this place."
78999,3125130,2,elmundodemagec,11/08/2023,"Quite shabby and busy, but it fulfills its function to quickly enter the Chillar river, a water path that, if you take it on a bad day, can seem like La Rambla de Barcelona."
78999,2822733,5,toutate,05/06/2023,ideal for hiking
78999,2817867,4,ProjektNo4,04/06/2023,"Ideal as a starting point for the hike through the Rio Chillar (do not turn back too early, the water is dammed up after about 1-2 km, from there it is beautiful, completely dry beforehand). Also to explore Nerja very well located, as outside of the hustle and bustle and yet not far away. The place itself is quite trivial, the highway is audible but not annoying. Haven't stayed there."
78999,2783800,5,Bennilein,25/05/2023,Mega entry to the river hike very friendly residents and workers definitely doable for one night a lot of noise a lot of cars traffic the electricity costs from the voltage system the highway still 5 points because thanks that there are still public places like this
78999,2514708,3,Pananda,06/12/2022,As a parking lot to do a great river hike impeccable. I wouldn't sleep here. Be sure to drive from the east road out of Nerjar!
78999,2491405,3,Kolber01,11/11/2022,I don't know what different people call quiet? Almost below the highway bridge and a constant drive by cars and motorbikes even when it's dark. The space is not suitable for larger vehicles than 6.5m long.
78999,2490116,3,Walter676,10/11/2022,"Very quiet and very dusty!!!! Please be sure to take one of the 2 direct access roads from Nerja, all other roads (from the interior or parallel to the motorway) are absolutely borderline and hardly passable even for a 6m van!!!!"
78999,2422190,4,victorAst,04/10/2022,We spent a quiet night the day before the route. Perfect place for it. 4G coverage. a lot of dust
78999,2218274,4,paulaundsamiontour,11/08/2022,"The place is ideal if you want to do the Rio Chillar hike. We stayed one night, some dog walkers pass by, otherwise it is relatively quiet."
78999,1882653,3,FranBoard,11/05/2022,Stayed further down the road closer to town. No problems. Quiet at night apart from the dogs.
78999,1870079,2,3pleL,04/05/2022,Easy access with a L2H2 van. Overall a nice place but too public. We didn’t stay.
78999,1864347,2,RobertoSilvia,01/05/2022,"Place to spend a night. start of a very nice walk along the shrill river, but there is no water. Some traffic because there are many country houses nearby and the motorway bridge can be heard. During the day many bikers pass by making a lot of noise."
78999,1678747,4,Mssmaris,05/11/2021,"We didn’t park here because there were some dogs strolling around, but wanted to put a note that with our 7m camper we could drive here (slowly) and turn around perfecto."
78999,1256564,4,VanFather,15/06/2021,Great place to park to hike the chillar and spend the night. Bit of noice from the bringe right on top. But not too bad. Part of river chillar running next to the car
78999,1238841,3,Samfoc,06/06/2021,Place to spend some night. start of a very nice walk along the chillar river. Some traffic because there are many country houses nearby and the highway bridge is heard something.
78999,1073664,1,emeline60,28/09/2020,"Access very very difficult, even impossible for a 7m motorhome we managed to turn around very difficult I strongly advise against !!"
78999,942371,2,voyageursdeBretagne,09/08/2020,"Area that seems quiet, but a lot of traffic all night. Walkers who test motorhomes to visit them afterwards. Dogs barking all night long. Lots of mosquitoes. Nerja does not welcome motorhomes well."
78999,865042,5,spiegelbeagle,13/07/2020,"Pros: Well shaded until 8:45am in mid July; nearby Creek for the dogs and beautiful for a walk; ponies hitched to a cart passed by occasionally. :) It's a pretty spot.
Cons: the road was used by recreational off-roading vehicles until early evening so there was some noise as they occasionally passed, but it wasn't too bad."
78999,723583,5,chloejones2012,17/10/2019,Shaded area. A few cars and mopeds drove by but no problem. Road above but not really noisy at night.
78999,259784,5,gabriekry,27/05/2018,"Ideal for campers no longer than 6m. Quiet even during the night. By day, busy with locals and tourists who make the chimney de rio chillar"
79003,3151462,5,isavanfretti,15/08/2023,We have spent 2 very quiet nights on the seashore with incredible views to see the sunrise. It does not have any type of service but it has some containers nearby to be able to throw the garbage. It's a 50 minute walk to the center of Santa Pola. HIGHLY RECOMMENDED!!!
79003,2687449,5,Berbel01,22/04/2023,Here you can really spend the night wonderfully.
79003,2647773,4,jipe30,07/04/2023,"perfect for one (or more...) night. On the ""earth"" side, a beautiful space, a little uneven but rolling, allows the 7m to settle down without disturbing anyone. Let's use the trash!!"
79003,2609657,3,cindyy66,14/03/2023,"Along the entire coast, far too many campers. You will not be alone here. Obviously the coasts of Spain do not experience off seasons. A lot of wind. There are bins all along, so there is no need to put your trash in the ones that are full. Thank you for respecting the places"
79003,2609082,4,ARNMANDI,14/03/2023,"We spent one night, without noise, quiet and very comfortable Space for 3-4 motorhomes fair, but very nice"
