placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
76383,1529608,4,pieterjandelbecue,30/08/2021,"Toilets are closed 30/08/21. From the looks of the amount of toilet paper everywhere around here (A LOT) they've been closed for a while. Huge sign in the beginning pointing out it's not allowed to camp. As mentioned, constant animal bells
Nice view, nice barbecue facilities, running water and working sinks. I think with a campervan you're better off in the spot downhill."
76383,1432985,5,Naguel,10/08/2021,"Very pretty! With mountain views. Picnic area, source of drinking water. batteries for washing and barbecue."
76383,822276,3,beni340,12/06/2020,"Very narrow spaces, quite serious parking. Slopes are needed on the slope. Otherwise a nice place, next to the interpretation site and suitable for hiking. Next to the town, get off directly from the elevator, shops, pharmacies, and bars and ab"
76383,725536,3,Iker1979,19/10/2019,"As of 10/10 / 2019.4 places but they are under construction and are canceled, it is parked right in front of the cars, it is on a slope., Emptied and filled with everything, it is the same faucet to fill and gray a bit. .. Guarrete, light there were no works, routes leave from the same parking"
76386,3250744,5,MaxRib,02/09/2023,"Very nice spot with beautiful views over the surrounding mountains. There is plenty of space on flat terrain for multiple campers. We were the only ones and enjoyed it very much. No facilities, only parking"
76386,3054483,5,Juditmo,31/07/2023,We loved the place and the surroundings! We spent a quiet night. Near Besalú.
76386,2655089,5,Campy54,09/04/2023,"Great spot, enough room for four camper van, it’s level and looks out over the valley. If this site is full there is another good location the other side of the village."
76386,2608269,4,KuleAlemano,13/03/2023,Absolutely level parking lot. Perfect for hiking. Very bright at night due to the lanterns. It's quiet except for the dogs.
76386,2474527,3,gonzalezac,31/10/2022,"It's in a good location, but it's better to sleep in the parking lot of the sports center, just 200m away. Alfalto sports area parking with a flat part and another with a slight incline. The area has a picnic area, children's play area and drinking water fountain. Very quiet sports area parking to sleep and park all day, with little light. the sun rises early in the morning."
76386,2469479,5,ieiashs,29/10/2022,"It is a car park, with very beautiful views, where overnight stays are allowed. It is very quiet and a starting point for several excursions on foot or by bike. It is also a climbing area. In the sports area car park you can also park and there is a picnic and games area, a basketball court and a football court, ideal for children."
76386,2312500,5,Enaratxu,28/08/2022,A good place to spend the night.
76386,1979273,5,thornyons,15/06/2022,Gorgeous views of sunset and saw no one else all evening (just heard a few dogs barking). Great to have street lights outside. Overall a perfect place for our first stay in Spain!
76386,1835086,5,gorka1,18/04/2022,"Very good place, flat and with good views, there is a restaurant right next to it where a lot of people go. When we were there, there was a group of 5 cars and campers that were there to climb around. We did a walk around the area and a good harvest of asparagus."
76386,1675107,5,audetxav,02/11/2021,Magnificent view Very quiet village Flat land The road to get there is easy even for novices.
76386,1636406,5,valenauto,10/10/2021,"Quiet and safe place, flat without services. Very beautiful views, mountain biking routes and trekking. But you can find water in the sports center that is 200m away."
76386,1635411,5,ZALDIKOMALDIKO,09/10/2021,"A good place to spend the night. Very calm, we have been alone. Impressive sights."
76386,1529331,4,andre1941,29/08/2021,"Lovely spot almost in the middle of village and at 5 km from lovely old town of Besalu. Very quiet, streetlights at night, water point at 50 meters, great view. Small part is shaded. Romanesque church at two minutes away. Restaurant at 50 m, but not open when we were there. Place for two campers. We were the only visitors, which is the way we prefer."
76386,1199485,5,excursionista,15/05/2021,"Very nice and very quiet place, ideal for a night out. We have been alone. On the other side of the village there is another car park, next to the football field, where there was another motorhome, but that car park is steeper and paved."
76386,999824,5,OscarPells,24/08/2020,"Very quiet, without services but ideal for excursions or walks. We slept alone"
76386,927375,4,laurage,04/08/2020,We sleep alone and very quiet
76386,738015,3,M.H.,04/11/2019,"As a parking lot for trucks reported. I have doubts that really 10 cars could park. Good for a night, no supply and disposal. Good restaurant next door."
76386,635886,5,judanana,17/08/2019,"Very quiet, very nice view, no problem to park. Flat location. Very pleasant."
