placeId,reviewId,reviewRate,reviewUser,reviewDate,reviewContent
17363,293904,5,jabo,19/07/2018,Perfect for visiting the city
17363,221161,3,Fabie1958,02/02/2018,Quiet
17363,110566,3,ratatouille37,19/10/2016,"Excellent parking for visiting the old town, but clearly forbidden at night to motorhomes, the police do rounds. Moreover access is difficult for large motorhomes, narrow streets and cars parked anyhow!"
17363,86042,3,Ravanastron,27/07/2016,Carefree night and quiet enough on the van parking.
17363,76668,3,Luc,12/06/2016,"Nice place near the Roman bridge, a small place behind the chapel can be spent the night quiet, I have not tested, in any case beautiful place."
17364,3264824,4,the_wal,06/09/2023,"Parked here only during the day to visit Aveiro. The place is ideal for that. We couldn't find any toilets, but there are plenty of public ones in the city"
17364,3240459,4,Elodizinha,31/08/2023,Free parking in the city center. Practical for leaving the campervan while you visit the city of Aveiro on foot.
17364,3186837,1,Pumba87,20/08/2023,"Of many places seen and used, this is the worst of them all!!! Scruffy, dirty, grimy, full of rubbish (and not even a bin), under an overpass with the smell of pee everywhere. We stopped for one night (only because we had no alternative) trying to put ourselves in the most decent place possible! The only positive note: the proximity to the city center"
17364,3173563,4,moa65,18/08/2023,"The park is very central, perfect for visiting the town. Despite being located under the freeway, we slept well. It's a pity that many small cars park in the motorhome area. Thank you to the people of Aveiro."
17364,3140147,3,oriolrue,13/08/2023,we were visiting the town and parked here for a couple of hours good shady place under the highway bridge at night I don't know
17364,3121911,3,Michoco1214,11/08/2023,"Full to the top, and mostly by small vehicles.. a pity that the exclusivity for AC and caravans is not respected.. otherwise, it is a very good place to park"
17364,3121827,4,sophie.l,11/08/2023,day parking indicated for motorhomes. very close to the canals for boat trips and the city in less than 10 minutes on foot. Paying toilets in the parking lot next door. very beautiful city. no service. flat. full sun. (we were not allowed to park in the shade of the bridge)
17364,3117412,4,L_Fabia,10/08/2023,"Great for visiting Aveiro, we found a seat at around 6:00 p.m. without any problems. But I wouldn't want to sleep here (ugly and noisy)"
17364,3111920,4,parkfornighttarbes65,10/08/2023,Perfect location to visit Aveiro 10 minutes from the center. Free we did not spend the night there but it seems to be possible.
